pipeline,batch_size,cache,serialization,repetition,model_ms,explainer_ms,fuzzyxai_ms,serialization_ms,total_ms,peak_ram_mb,peak_vram_mb,throughput_objects_per_second,overhead_ratio
text_token_masking,1,cold,False,23,4.780482,0.463188,0.050245,0.000211,5.294125999999999,863.98046875,0.0,188.88859086466775,0.009622268373105097
text_token_masking,1,cold,False,24,4.457598,0.501992,0.049463,0.000281,5.009334,863.98046875,0.0,199.62733568973442,0.010029861339344581
text_token_masking,1,cold,False,25,4.297896000000001,0.450634,0.042441,0.00019,4.791161000000001,863.98046875,0.0,208.71767824124464,0.008977725738281109
text_token_masking,1,cold,False,26,4.164103,0.468869,0.054293,0.00035,4.687615,863.98046875,0.0,213.3280996839544,0.011794373028803111
text_token_masking,1,cold,False,27,4.488057,0.494257,0.04249,0.000201,5.025005,863.98046875,0.0,199.0047771096745,0.008568508528366537
text_token_masking,1,cold,False,28,4.654421999999999,0.612531,0.043042,0.00019,5.310185,863.98046875,0.0,188.3173561749732,0.008208161341101774
text_token_masking,1,cold,False,29,4.264864,0.503123,0.039816,0.00017,4.8079730000000005,863.98046875,0.0,207.98785683696642,0.008386348368818958
text_token_masking,1,cold,True,0,4.364632,0.497203,0.04222,0.005841,4.909896,863.98046875,0.0,203.67030177421276,0.00988536221406115
text_token_masking,1,cold,True,1,4.253924,0.484458,0.040737,0.00548,4.784599,863.98046875,0.0,209.0039311549411,0.009753751386021643
text_token_masking,1,cold,True,2,4.120981,0.465432,0.049524,0.0054,4.641337,863.98046875,0.0,215.4551587182745,0.01197537160303706
text_token_masking,1,cold,True,3,4.008387,0.702301,0.047651,0.007834,4.766173,863.98046875,0.0,209.81193926447907,0.011778534260812858
text_token_masking,1,cold,True,4,4.119589,0.460873,0.038433,0.00534,4.6242350000000005,863.98046875,0.0,216.2519854635415,0.009556459588574252
text_token_masking,1,cold,True,5,4.295382,0.471493,0.041739,0.005671,4.814285,863.98046875,0.0,207.71516434943092,0.00994571915563131
text_token_masking,1,cold,True,6,4.165245,0.455914,0.049664,0.00543,4.676253,863.98046875,0.0,213.84642789857605,0.011922117373585285
text_token_masking,1,cold,True,7,4.14131,0.518904,0.04271,0.0051,4.708024,863.98046875,0.0,212.4033352421313,0.01025918552238159
text_token_masking,1,cold,True,8,4.0190779999999995,0.471403,0.038824,0.00536,4.5346649999999995,863.98046875,0.0,220.52345652876235,0.009839480447640244
text_token_masking,1,cold,True,9,4.159243,0.473248,0.040296,0.00537,4.678157000000001,863.98046875,0.0,213.75939285492126,0.00985776335021482
text_token_masking,1,cold,True,10,4.180704,0.46394,0.040266,0.00515,4.69006,863.98046875,0.0,213.21688848330297,0.009778144460587291
text_token_masking,1,cold,True,11,4.074623,0.473518,0.041088,0.005179,4.594408,863.98046875,0.0,217.65589821365452,0.010172727714466196
text_token_masking,1,cold,True,12,3.96243,0.703573,0.040838,0.00516,4.712001,863.98046875,0.0,212.22406361968092,0.009858116250675364
text_token_masking,1,cold,True,13,4.029048,0.447628,0.037752,0.005149,4.519577,863.98046875,0.0,221.2596444313262,0.009583226483221033
text_token_masking,1,cold,True,14,4.168532,0.472766,0.039344,0.00507,4.685712,863.98046875,0.0,213.41473825109185,0.009569305827809375
text_token_masking,1,cold,True,15,4.064504,0.52228,0.039806,0.00529,4.63188,863.98046875,0.0,215.89505773033846,0.00983172523493585
text_token_masking,1,cold,True,16,3.885425,0.604175,0.046548,0.006673,4.542821,863.98046875,0.0,220.1275374926725,0.01185428545972915
text_token_masking,1,cold,True,17,4.698135,0.474409,0.053271,0.007244,5.233059,863.98046875,0.0,191.09281970640882,0.011699272156988903
text_token_masking,1,cold,True,18,4.516741,0.460112,0.039014,0.00519,5.021057,863.98046875,0.0,199.16125230205515,0.008881917950962185
text_token_masking,1,cold,True,19,4.764552,0.507341,0.04721,0.00529,5.324393,863.98046875,0.0,187.81483635787217,0.00995847222240664
text_token_masking,1,cold,True,20,4.927149999999999,0.481292,0.051367,0.005581,5.465389999999999,863.98046875,0.0,182.96955935441022,0.010529464862524183
text_token_masking,1,cold,True,21,5.474587,0.463629,0.04749,0.00528,5.9909859999999995,863.98046875,0.0,166.91743228910903,0.008886507328126831
text_token_masking,1,cold,True,22,4.65299,0.483596,0.047521,0.00537,5.189477,863.98046875,0.0,192.69764563943534,0.010296917057360667
text_token_masking,1,cold,True,23,4.249214,0.452608,0.043913,0.00534,4.751075,863.98046875,0.0,210.47868114058394,0.010475300851457158
text_token_masking,1,cold,True,24,4.021843,0.586432,0.041268,0.00541,4.654953,863.98046875,0.0,214.824940230331,0.010129169808659423
text_token_masking,1,cold,True,25,4.081245,0.481272,0.038653,0.00526,4.60643,863.98046875,0.0,217.08785328334525,0.009624731261275301
text_token_masking,1,cold,True,26,4.111263,0.515567,0.04215,0.00546,4.674440000000001,863.98046875,0.0,213.9293690795047,0.010289982558252626
text_token_masking,1,cold,True,27,4.021762,0.472255,0.040567,0.0052,4.539784,863.98046875,0.0,220.2747972150217,0.010183984617770696
text_token_masking,1,cold,True,28,3.918828,0.668698,0.039905,0.005371,4.632802,863.98046875,0.0,215.85209123981556,0.009869371857510998
text_token_masking,1,cold,True,29,4.059355,0.467185,0.037912,0.00529,4.569742,863.98046875,0.0,218.830734864244,0.009544155138361753
text_token_masking,8,warm,False,0,0.099849,2.478518,0.075213,0.00031,2.65389,863.98046875,0.0,3014.442949783149,0.02929102024653589
text_token_masking,8,warm,False,1,0.114426,2.262138,0.045978,0.00018,2.422722,863.98046875,0.0,3302.0709763646014,0.019422157366685684
text_token_masking,8,warm,False,2,0.092084,2.603014,0.053,0.000181,2.748279,863.98046875,0.0,2910.912611128637,0.019732492102328004
text_token_masking,8,warm,False,3,0.095231,2.20033,0.046258,0.0001,2.341919,863.98046875,0.0,3416.002005193177,0.02019462780557781
text_token_masking,8,warm,False,4,0.098547,2.509567,0.050786,0.00011,2.65901,863.98046875,0.0,3008.6385534465835,0.01951448441287459
text_token_masking,8,warm,False,5,0.096744,2.169772,0.045527,9e-05,2.312133,863.98046875,0.0,3460.0085721712376,0.020126484878112482
text_token_masking,8,warm,False,6,0.102244,2.153451,0.043062,0.00011,2.298867,863.98046875,0.0,3479.975135577656,0.019139112335665946
text_token_masking,8,warm,False,7,0.08978,2.546447,0.057299,0.00012,2.693646,863.98046875,0.0,2969.952250592691,0.02178074953332926
text_token_masking,8,warm,False,8,0.102474,2.182236,0.045436,0.00011,2.330256,863.98046875,0.0,3433.0991959681687,0.019935133999501028
text_token_masking,8,warm,False,9,0.09503,2.69571,0.059222,0.000161,2.850123,863.98046875,0.0,2806.896404120103,0.021278585608118277
text_token_masking,8,warm,False,10,0.103757,2.190161,0.046207,0.000131,2.340256,863.98046875,0.0,3418.4294367795655,0.020200373335053826
text_token_masking,8,warm,False,11,0.092074,2.106854,0.04215,9e-05,2.241168,863.98046875,0.0,3569.5672970522514,0.019209360197332517
text_token_masking,8,warm,False,12,0.088588,2.444413,0.055115,0.00015,2.588266,863.98046875,0.0,3090.8724219226306,0.021817993755233415
text_token_masking,8,warm,False,13,0.098517,2.170394,0.059613,0.00012,2.328644,863.98046875,0.0,3435.475753271002,0.026326726786550902
text_token_masking,8,warm,False,14,0.08956,2.222773,0.050024,0.000111,2.362468,863.98046875,0.0,3386.2892534417397,0.021681565760640873
text_token_masking,8,warm,False,15,0.091192,2.149845,0.043713,0.00011,2.28486,863.98046875,0.0,3501.3086140945175,0.019554786467157838
text_token_masking,8,warm,False,16,0.08973,2.146037,0.043393,0.00011,2.27927,863.98046875,0.0,3509.8957122236507,0.01945775208239499
text_token_masking,8,warm,False,17,0.08976,2.167348,0.049313,0.0001,2.306521,863.98046875,0.0,3468.427124660907,0.021892173524705065
text_token_masking,8,warm,False,18,0.091273,2.143423,0.046027,0.00011,2.280833,863.98046875,0.0,3507.490465106389,0.0206457612131583
text_token_masking,8,warm,False,19,0.089539,2.102636,0.044224,0.00014,2.236539,863.98046875,0.0,3576.9552867175576,0.020237435423723017
text_token_masking,8,warm,False,20,0.091594,2.148803,0.054573,0.000131,2.295101,863.98046875,0.0,3485.6853794233893,0.024417101076282463
text_token_masking,8,warm,False,21,0.095421,2.176525,0.043983,9.1e-05,2.31602,863.98046875,0.0,3454.2016044766456,0.019399228678850643
text_token_masking,8,warm,False,22,0.091122,2.140538,0.046137,0.0001,2.277897,863.98046875,0.0,3512.0112981403468,0.020718657860068292
text_token_masking,8,warm,False,23,0.091494,2.151818,0.045356,0.000101,2.288769,863.98046875,0.0,3495.3287116349443,0.0202633427717589
text_token_masking,8,warm,False,24,0.099539,2.132152,0.042861,0.0001,2.274652,863.98046875,0.0,3517.021504827991,0.019250424902013768
text_token_masking,8,warm,False,25,0.090672,2.168219,0.051899,0.00012,2.31091,863.98046875,0.0,3461.8397081669127,0.02302855693346868
text_token_masking,8,warm,False,26,0.093467,2.100211,0.04199,0.00013,2.235798,863.98046875,0.0,3578.1407801599253,0.019200630174528804
text_token_masking,8,warm,False,27,0.090411,2.175443,0.044886,0.00011,2.31085,863.98046875,0.0,3461.9295930069025,0.019858296253862782
text_token_masking,8,warm,False,28,0.092776,2.138945,0.043973,0.00012,2.275814,863.98046875,0.0,3515.2257609804665,0.019757397990160953
text_token_masking,8,warm,False,29,0.091123,2.119377,0.043111,0.000111,2.253722,863.98046875,0.0,3549.6835900789897,0.019553042298122596
text_token_masking,8,warm,True,0,0.090131,2.122513,0.046498,0.010259,2.269401,863.98046875,0.0,3525.1592821189383,0.025651211853330223
text_token_masking,8,warm,True,1,0.092745,2.163211,0.045015,0.004699,2.30567,863.98046875,0.0,3469.7072868190157,0.022036777313032704
text_token_masking,8,warm,True,2,0.090943,2.102745,0.04218,0.004338,2.240206,863.98046875,0.0,3571.1001577533493,0.021205385633690847
text_token_masking,8,warm,True,3,0.090651,2.139997,0.04784,0.004629,2.283117,863.98046875,0.0,3503.9816181124315,0.023521864498567233
text_token_masking,8,warm,True,4,0.093197,2.127593,0.04224,0.004278,2.267308,863.98046875,0.0,3528.4134312585675,0.02094660008375398
text_token_masking,8,warm,True,5,0.089961,2.131881,0.043703,0.004398,2.269943,863.98046875,0.0,3524.317570969844,0.02164915417027853
text_token_masking,8,warm,True,6,0.090561,2.130899,0.041699,0.004378,2.267537,863.98046875,0.0,3528.0570945479612,0.02074176442519784
text_token_masking,8,warm,True,7,0.08957,2.117714,0.048903,0.004438,2.260625,863.98046875,0.0,3538.8443461432125,0.024165897999532455
text_token_masking,8,warm,True,8,0.095501,2.154293,0.048653,0.004568,2.303015,863.98046875,0.0,3473.7072923971405,0.02365594361083726
text_token_masking,8,warm,True,9,0.091183,2.212073,0.048502,0.004518,2.356276,863.98046875,0.0,3395.1880000475326,0.023019586185816947
text_token_masking,8,warm,True,10,0.107564,2.371365,0.052389,0.005009,2.536327,863.98046875,0.0,3154.1674239954073,0.02315435415859026
text_token_masking,8,warm,True,11,0.101362,2.185082,0.04789,0.004569,2.338903,863.98046875,0.0,3420.406917259929,0.02294348779152256
text_token_masking,8,warm,True,12,0.090642,2.146067,0.042782,0.004328,2.283819,863.98046875,0.0,3502.904564678725,0.021062194500938658
text_token_masking,8,warm,True,13,0.100812,2.380532,0.056868,0.004949,2.543161,863.98046875,0.0,3145.691523265731,0.024912708596631503
text_token_masking,8,warm,True,14,0.11078,2.657968,0.055545,0.004719,2.829012,863.98046875,0.0,2827.8423704105885,0.021765794503508445
text_token_masking,8,warm,True,15,0.099899,2.277377,0.060885,0.00494,2.443101,863.98046875,0.0,3274.5269229557025,0.027689254423970962
text_token_masking,8,warm,True,16,0.109227,2.229656,0.048011,0.004819,2.391713,863.98046875,0.0,3344.8829353689175,0.022587705327714126
text_token_masking,8,warm,True,17,0.09476,2.17884,0.043112,0.004308,2.32102,863.98046875,0.0,3446.7604759976216,0.02085679099225897
text_token_masking,8,warm,True,18,0.091914,2.277487,0.055025,0.004839,2.429265,863.98046875,0.0,3293.1771544067856,0.02526545738775328
text_token_masking,8,warm,True,19,0.102614,2.181946,0.044735,0.004568,2.333863,863.98046875,0.0,3427.793319487905,0.02158096088524705
text_token_masking,8,warm,True,20,0.090682,2.191334,0.045406,0.004428,2.33185,863.98046875,0.0,3430.752406887235,0.021837708412210957
text_token_masking,8,warm,True,21,0.104999,2.253712,0.057208,0.004519,2.420438,863.98046875,0.0,3305.186912451383,0.02616980206561974
text_token_masking,8,warm,True,22,0.097294,2.150957,0.047611,0.004548,2.30041,863.98046875,0.0,3477.640942266814,0.023199811764789604
text_token_masking,8,warm,True,23,0.098436,2.23681,0.052039,0.004698,2.391983,863.98046875,0.0,3344.5053748291684,0.02429594141259636
text_token_masking,8,warm,True,24,0.106923,2.134796,0.044895,0.004709,2.291323,863.98046875,0.0,3491.43267884973,0.022127661852355263
text_token_masking,8,warm,True,25,0.089109,2.166056,0.045256,0.004558,2.304979,863.98046875,0.0,3470.747455833654,0.022088849374657726
text_token_masking,8,warm,True,26,0.096563,2.223114,0.049994,0.004679,2.37435,863.98046875,0.0,3369.3431886621597,0.02356922968154618
text_token_masking,8,warm,True,27,0.096142,2.227772,0.044475,0.004358,2.372747,863.98046875,0.0,3371.6194773399775,0.021013256084347356
text_token_masking,8,warm,True,28,0.090472,2.290141,0.061175,0.0049,2.446688,863.98046875,0.0,3269.7262585176372,0.027755456262735685
text_token_masking,8,warm,True,29,0.09498,2.143172,0.047741,0.004658,2.290551,863.98046875,0.0,3492.6094201788133,0.023411725387730592
text_token_masking,8,cold,False,0,4.774890999999999,2.486143,0.065444,0.00021,7.326687999999999,863.98046875,0.0,1091.898549521967,0.00904196289399003
text_token_masking,8,cold,False,1,5.079768,2.845424,0.089018,0.000221,8.014431,863.98046875,0.0,998.1993731058386,0.01126016883881173
text_token_masking,8,cold,False,2,4.7911,3.546632,0.078209,0.0002,8.416141,863.98046875,0.0,950.5544168045664,0.009404116131341235
text_token_masking,8,cold,False,3,4.7278009999999995,2.639974,0.062308,0.0002,7.430282999999999,863.98046875,0.0,1076.6750068604385,0.008483972434011626
text_token_masking,8,cold,False,4,5.549699,3.126406,0.138192,0.00045,8.814747,863.98046875,0.0,907.5700073978298,0.015979751282401495
text_token_masking,8,cold,False,5,8.048686,3.403882,0.085853,0.00022,11.538641,863.98046875,0.0,693.3225498566079,0.007515606980024044
text_token_masking,8,cold,False,6,6.734515,3.004434,0.099398,0.000311,9.838657999999999,863.98046875,0.0,813.1190249727149,0.010238168410164178
text_token_masking,8,cold,False,7,6.150578,3.22333,0.104388,0.00029,9.478586,863.98046875,0.0,844.0077454590801,0.011166954060142257
text_token_masking,8,cold,False,8,5.385909,2.379169,0.065504,0.000181,7.830763,863.98046875,0.0,1021.6118148384772,0.008459026425748719
text_token_masking,8,cold,False,9,4.620158,2.417883,0.079611,0.00036,7.118012,863.98046875,0.0,1123.9093162529089,0.011362678904541762
text_token_masking,8,cold,False,10,5.28144,2.996661,0.099137,0.000481,8.377718999999999,863.98046875,0.0,954.9138613983115,0.012033919373537483
text_token_masking,8,cold,False,11,5.320303999999999,2.510719,0.066787,0.00012,7.89793,863.98046875,0.0,1012.9236394852829,0.008543839036100393
text_token_masking,8,cold,False,12,4.5634500000000005,2.397915,0.091664,0.00034,7.053369,863.98046875,0.0,1134.2097655744367,0.013216373512953277
text_token_masking,8,cold,False,13,4.998324,2.399809,0.06335,0.00013,7.461613,863.98046875,0.0,1072.1542379643652,0.008580543226243704
text_token_masking,8,cold,False,14,4.502523,2.783737,0.065223,0.000231,7.351713999999999,863.98046875,0.0,1088.1816131585097,0.008983209492936019
text_token_masking,8,cold,False,15,4.140396999999999,2.766945,0.064462,0.000431,6.9722349999999995,863.98046875,0.0,1147.4082557458262,0.009394786011753871
text_token_masking,8,cold,False,16,4.126732,2.931186,0.06308,0.0003,7.1212979999999995,863.98046875,0.0,1123.3907077052527,0.008979985315782927
text_token_masking,8,cold,False,17,4.435035,2.498496,0.061296,0.000291,6.995118,863.98046875,0.0,1143.6547603628703,0.008882487148323128
text_token_masking,8,cold,False,18,4.348663,2.526989,0.062549,0.00027,6.938471,863.98046875,0.0,1152.9917758537867,0.009136442623914066
text_token_masking,8,cold,False,19,4.269572999999999,2.426679,0.059593,0.000261,6.756106,863.98046875,0.0,1184.1140443918434,0.008938433021935257
text_token_masking,8,cold,False,20,4.477086,2.956835,0.066656,0.00024,7.500817,863.98046875,0.0,1066.5504837673016,0.008998750457531094
text_token_masking,8,cold,False,21,4.213456,3.271752,0.065624,0.000221,7.551053,863.98046875,0.0,1059.4548866230975,0.008796682737473695
text_token_masking,8,cold,False,22,4.369482,2.810747,0.063431,0.00023,7.24389,863.98046875,0.0,1104.3790007854896,0.008866151762012046
text_token_masking,8,cold,False,23,4.218745999999999,2.748399,0.062489,0.00037,7.030004,863.98046875,0.0,1137.9794378495374,0.009022203499424801
text_token_masking,8,cold,False,24,4.307614,2.410249,0.060514,0.000231,6.778608,863.98046875,0.0,1180.183306071099,0.009042310032223045
text_token_masking,8,cold,False,25,4.293818,2.657818,0.069552,0.00022,7.021408,863.98046875,0.0,1139.3726158628012,0.010036774077353879
text_token_masking,8,cold,False,26,4.212173,2.960993,0.070453,0.000251,7.243869999999999,863.98046875,0.0,1104.3820499263516,0.009856735505633077
text_token_masking,8,cold,False,27,4.280603999999999,3.143709,0.066316,0.0002,7.490829,863.98046875,0.0,1067.9725835418217,0.008959212791809829
text_token_masking,8,cold,False,28,4.632912,2.885118,0.080553,0.000381,7.5989640000000005,863.98046875,0.0,1052.7750888147384,0.010765320170310575
text_token_masking,8,cold,False,29,4.5434019999999995,2.434474,0.061397,0.00027,7.039543,863.98046875,0.0,1136.4374079396914,0.008837502988015266
text_token_masking,8,cold,True,0,4.326651,2.785339,0.066326,0.005551,7.183867,863.98046875,0.0,1113.6063627013139,0.010106454030447173
text_token_masking,8,cold,True,1,4.054935,2.579008,0.061477,0.00547,6.700889999999999,863.98046875,0.0,1193.8712618771538,0.010091585049796176
text_token_masking,8,cold,True,2,6.169294,4.78011,0.102204,0.007384,11.058992,863.98046875,0.0,723.3932351158224,0.010008581288990707
text_token_masking,8,cold,True,3,7.3197339999999995,3.947903,0.108045,0.008135,11.383817,863.98046875,0.0,702.7519855598522,0.010310946296903246
text_token_masking,8,cold,True,4,7.113684,7.60814,0.104769,0.007093,14.833686,863.98046875,0.0,539.3130203780773,0.007598379113892409
text_token_masking,8,cold,True,5,12.000136000000001,4.467678,0.104498,0.007544,16.579856,863.98046875,0.0,482.51323775067766,0.006803695985393082
text_token_masking,8,cold,True,6,7.606808,4.139346,0.100029,0.007485,11.853667999999999,863.98046875,0.0,674.8965805352402,0.00915312365221842
text_token_masking,8,cold,True,7,7.075492,4.206283,0.103887,0.007564,11.393226,863.98046875,0.0,702.1716237350158,0.009878853283282108
text_token_masking,8,cold,True,8,6.8497829999999995,3.748755,0.113886,0.007715,10.720139,863.98046875,0.0,746.2589804106085,0.011473374912653048
text_token_masking,8,cold,True,9,6.952748,3.760398,0.103025,0.007544,10.823715,863.98046875,0.0,739.1177613231687,0.010320871198805655
text_token_masking,8,cold,True,10,6.979578,3.685737,0.088217,0.00545,10.758982,863.98046875,0.0,743.5647722061436,0.008782394144007936
text_token_masking,8,cold,True,11,6.019188,2.561405,0.072838,0.0052,8.658631,863.98046875,0.0,923.9335871917858,0.00909470942159825
text_token_masking,8,cold,True,12,5.700615,4.635115,0.117753,0.007915,10.461397999999999,863.98046875,0.0,764.7161497918348,0.012158599344216616
text_token_masking,8,cold,True,13,6.2336849999999995,5.154981,0.127111,0.008335,11.524111999999999,863.98046875,0.0,694.1966548051598,0.011893052267930238
text_token_masking,8,cold,True,14,9.360612,3.759706,0.083017,0.005992,13.209327,863.98046875,0.0,605.6326715206611,0.006784058130298366
text_token_masking,8,cold,True,15,5.4695979999999995,3.131956,0.110921,0.008355,8.72083,863.98046875,0.0,917.3438766722893,0.013866796627679139
text_token_masking,8,cold,True,16,5.4381770000000005,3.156023,0.092966,0.006171,8.693337,863.98046875,0.0,920.2450106328561,0.01153533778594866
text_token_masking,8,cold,True,17,5.721605,2.349894,0.061967,0.00534,8.138806,863.98046875,0.0,982.9451641923889,0.008338847592002428
text_token_masking,8,cold,True,18,4.442321000000001,2.559521,0.063921,0.005651,7.071414000000001,863.98046875,0.0,1131.3154625086297,0.009936242491618634
text_token_masking,8,cold,True,19,4.916079,3.129692,0.082236,0.005981,8.133988,863.98046875,0.0,983.5273914837346,0.010964393592609086
text_token_masking,8,cold,True,20,4.946987,2.520727,0.067258,0.005611,7.540583,863.98046875,0.0,1060.9259257540166,0.00975787235558298
text_token_masking,8,cold,True,21,4.707122,2.451877,0.062098,0.00522,7.226317,863.98046875,0.0,1107.0646361071622,0.009403269926424072
text_token_masking,8,cold,True,22,4.4522889999999995,2.774619,0.072778,0.00556,7.3052459999999995,863.98046875,0.0,1095.1034366262272,0.010839767159067195
text_token_masking,8,cold,True,23,4.804567,3.137156,0.095671,0.006382,8.043776,863.98046875,0.0,994.557779828777,0.012850234136849145
text_token_masking,8,cold,True,24,5.198634,2.424746,0.069091,0.00521,7.697681,863.98046875,0.0,1039.2740359076972,0.009746464166813146
text_token_masking,8,cold,True,25,4.5490509999999995,2.327853,0.094439,0.005931,6.9772739999999995,863.98046875,0.0,1146.579595412191,0.014595230644487695
text_token_masking,8,cold,True,26,4.336549,2.403045,0.073028,0.005401,6.818023,863.98046875,0.0,1173.3606648144191,0.011637051133940708
text_token_masking,8,cold,True,27,4.084922,2.832008,0.063711,0.00537,6.9860109999999995,863.98046875,0.0,1145.145634611798,0.00998723422096219
text_token_masking,8,cold,True,28,4.201695,2.758668,0.075624,0.00552,7.041506999999999,863.98046875,0.0,1136.1204355828945,0.01165801266399468
text_token_masking,8,cold,True,29,4.077459,3.439469,0.063951,0.005401,7.58628,863.98046875,0.0,1054.535292659907,0.009226109389367571
text_token_masking,32,warm,False,0,0.171906,8.390844,0.114898,0.0002,8.677848,863.98046875,0.0,3687.550185253303,0.013441709731102744
text_token_masking,32,warm,False,1,0.16343,8.421412,0.109899,0.0002,8.694941,863.98046875,0.0,3680.3009934167467,0.012824813782245497
text_token_masking,32,warm,False,2,0.160405,8.365395,0.113115,0.00022,8.639135,863.98046875,0.0,3704.074539870022,0.013293180698585469
text_token_masking,32,warm,False,3,0.164522,8.396364,0.112363,0.000191,8.67344,863.98046875,0.0,3689.4242653433935,0.013147470951020724
text_token_masking,32,warm,False,4,0.160885,8.213849,0.125428,0.00026,8.500422,863.98046875,0.0,3764.5189850574475,0.01500799906002985
text_token_masking,32,warm,False,5,0.16362,8.23588,0.11608,0.000201,8.515781,863.98046875,0.0,3757.7293262943235,0.013843800226203943
text_token_masking,32,warm,False,6,0.17367,8.714598,0.115218,0.000251,9.003737,863.98046875,0.0,3554.0798226336465,0.012991169933219835
text_token_masking,32,warm,False,7,0.179049,8.668431,0.114276,0.000241,8.961997,863.98046875,0.0,3570.632750713931,0.012943459606577239
text_token_masking,32,warm,False,8,0.186404,8.486966,0.112994,0.000241,8.786605,863.98046875,0.0,3641.907198514102,0.013055479012194799
text_token_masking,32,warm,False,9,0.165013,10.517775,0.117393,0.00023,10.800411,863.98046875,0.0,2962.8502100521914,0.011010515232540418
text_token_masking,32,warm,False,10,0.174771,10.088172,0.118745,0.00024,10.381928,863.98046875,0.0,3082.279129656842,0.01159365300966789
text_token_masking,32,warm,False,11,0.179209,9.374439,0.117643,0.00023,9.671521,863.98046875,0.0,3308.6832981079187,0.01233800952264517
text_token_masking,32,warm,False,12,0.174992,9.079559,0.127402,0.0002,9.382153,863.98046875,0.0,3410.730991063565,0.013788027101476884
text_token_masking,32,warm,False,13,0.177316,8.572148,0.127191,0.00018,8.876835,863.98046875,0.0,3604.8884540492195,0.014557577469888443
text_token_masking,32,warm,False,14,0.173148,8.406955,0.119046,0.00021,8.699359,863.98046875,0.0,3678.4319396406104,0.013899133844896735
text_token_masking,32,warm,False,15,0.165914,8.4252,0.111431,0.00033,8.702875,863.98046875,0.0,3676.9458368642545,0.013008906644702885
text_token_masking,32,warm,False,16,0.1634,8.581235,0.116601,0.00019,8.861426,863.98046875,0.0,3611.1569402035293,0.01335573182871555
text_token_masking,32,warm,False,17,0.176224,8.387969,0.129976,0.000261,8.69443,863.98046875,0.0,3680.5172967060516,0.015207153785534729
text_token_masking,32,warm,False,18,0.169331,8.523225,0.128203,0.00025,8.821009,863.98046875,0.0,3627.7029079099684,0.014777356625600114
text_token_masking,32,warm,False,19,0.181745,8.450507,0.138933,0.000281,8.771466,863.98046875,0.0,3648.192901847878,0.01612719369175043
text_token_masking,32,warm,False,20,0.191233,8.398198,0.111652,0.00021,8.701293,863.98046875,0.0,3677.614349959253,0.01302321422687952
text_token_masking,32,warm,False,21,0.164321,8.401805,0.114547,0.00016,8.680833,863.98046875,0.0,3686.282180523459,0.01339076730834919
text_token_masking,32,warm,False,22,0.161225,8.363843,0.118745,0.000211,8.644024,863.98046875,0.0,3701.9795410100664,0.0139536716891877
text_token_masking,32,warm,False,23,0.169591,8.405573,0.112293,0.0002,8.687657,863.98046875,0.0,3683.386671458139,0.013118466305717301
text_token_masking,32,warm,False,24,0.157428,8.274333,0.108075,0.000191,8.540027,863.98046875,0.0,3747.0607528524206,0.012840259585156649
text_token_masking,32,warm,False,25,1.320483,8.649003,0.12113,0.000291,10.090907,863.98046875,0.0,3171.1718282608294,0.012179263805576336
text_token_masking,32,warm,False,26,0.168319,8.761747,0.127492,0.000491,9.058049,863.98046875,0.0,3532.7695842669873,0.014331696988577686
text_token_masking,32,warm,False,27,0.17948,8.944834,0.128293,0.000161,9.252768,863.98046875,0.0,3458.424549280821,0.014078209057689157
text_token_masking,32,warm,False,28,0.186483,8.385394,0.119977,0.000191,8.692045,863.98046875,0.0,3681.527189516391,0.014018866579630107
text_token_masking,32,warm,False,29,0.168239,8.547791,0.122463,0.00031,8.838803,863.98046875,0.0,3620.3997305970047,0.014085885431784885
text_token_masking,32,warm,True,0,0.171806,8.341631,0.115439,0.005761,8.634637,863.98046875,0.0,3706.0040856378796,0.01423631842227763
text_token_masking,32,warm,True,1,0.169001,8.438875,0.118865,0.00513,8.731871,863.98046875,0.0,3664.735770833078,0.014404831110485329
text_token_masking,32,warm,True,2,0.182255,8.553954,0.118735,0.00529,8.860234,863.98046875,0.0,3611.6427624823455,0.014196661274930581
text_token_masking,32,warm,True,3,0.175081,8.408819,0.117162,0.005089,8.706151,863.98046875,0.0,3675.5622547782596,0.014241894709863815
text_token_masking,32,warm,True,4,0.167006,8.317455,0.112664,0.005089,8.602214,863.98046875,0.0,3719.9725559024687,0.01387866595179116
text_token_masking,32,warm,True,5,0.163439,8.461308,0.114748,0.005129,8.744624,863.98046875,0.0,3659.3911870882043,0.01389919031827832
text_token_masking,32,warm,True,6,0.175833,8.38334,0.117783,0.00525,8.682206,863.98046875,0.0,3685.6992335818795,0.014374402760640542
text_token_masking,32,warm,True,7,0.163981,8.373481,0.115128,0.00502,8.65761,863.98046875,0.0,3696.170190156406,0.014073034819950004
text_token_masking,32,warm,True,8,0.169141,8.506654,0.123754,0.005411,8.80496,863.98046875,0.0,3634.3152041576573,0.014887972802492454
text_token_masking,32,warm,True,9,0.171104,8.341781,0.117052,0.005,8.634937,863.98046875,0.0,3705.8753294899543,0.014337325125383465
text_token_masking,32,warm,True,10,0.180712,8.449606,0.116621,0.00525,8.752189,863.98046875,0.0,3656.2281733175555,0.014121264129548878
text_token_masking,32,warm,True,11,0.171775,8.488519,0.12106,0.0052,8.786554,863.98046875,0.0,3641.9283373208655,0.01457918172292996
text_token_masking,32,warm,True,12,0.16904,8.549064,0.118314,0.00535,8.841768,863.98046875,0.0,3619.1856651294174,0.014184735580121548
