method,w_p,w_u,w_I,w_Delta,w_R,theta_1,theta_2,theta_3,theta_4
random_search,0.16451713145637234,0.0769450595698457,0.2121222114762697,0.48119711716265967,0.06521848033485261,0.19136817434620867,0.23188319207843272,0.6918743841754307,0.8010607572179289
random_search,0.04056817614012307,0.29316302113006726,0.4205442133941472,0.07900379385449817,0.1667207954811641,0.319036147068201,0.3909100086944381,0.5906189301484548,0.6268274436817566
random_search,0.07077351158008711,0.1460319323602788,0.06432100501673661,0.4577152915044069,0.2611582595384906,0.44213821650865565,0.5416107498820233,0.7875948634952827,0.8699429168229826
random_search,0.0364365368505363,0.10924565589223069,0.34331047319762986,0.12177956768267777,0.38922776637692535,0.31594504988063643,0.3350802563136108,0.5098130373253074,0.5135939069523522
random_search,0.14756916038403697,0.4545153304727755,0.07948356911768911,0.05521820982652519,0.2632137301989731,0.21876835924048324,0.44543660832797005,0.49497360776187316,0.7882260775744349
random_search,0.2351668438566645,0.43484929003156525,0.0189722180205845,0.17756058724103124,0.13345106085015457,0.2684148442248333,0.2955040347720437,0.7528759129976914,0.8578708192753072
random_search,0.34704988882709775,0.18238483185845095,0.022008448457141196,0.35305610104256996,0.0955007298147401,0.35969698282292994,0.4158583753119715,0.6357767968791823,0.7761584472764809
random_search,0.25354697690406774,0.32497559270982174,0.3078836098825189,0.10491452796103135,0.008679292542560387,0.5052732713648348,0.5148052643490729,0.5325499508175777,0.8573479873900564
random_search,0.17207086533484325,0.2539921188007416,0.05235801645560558,0.4498662432679136,0.07171275614089585,0.13513292249984177,0.3568227017095717,0.6245750617186374,0.6719148684229183
random_search,0.32105550414325734,0.0983926421922714,0.3878554530625018,0.026048084938396925,0.16664831566357258,0.1836605816436213,0.21482719572812214,0.26854104482192964,0.47057429314321164
random_search,0.028816080874413088,0.21329699098521734,0.25264691594500677,0.41972666771754524,0.08551334447781767,0.258536206705952,0.46793489409108613,0.8137388518923905,0.8782020386482156
random_search,0.350129970013844,0.14959902373087552,0.1471131627845881,0.3410174360272385,0.012140407443453809,0.1324443049824075,0.4137074501502878,0.5163179195085386,0.9192232352356782
grid_search,0.22851036833726232,0.1130898834135082,0.4358273873872972,0.19961612613260615,0.02295623472932621,0.2,0.4,0.6,0.8
random_search,0.27213537417424527,0.3107340445628068,0.2742519201601369,0.14225993078607269,0.0006187303167383766,0.15048738060028705,0.5325300671167015,0.7352627887183089,0.7785441169214984
random_search,0.11735218549069176,0.09867106544796168,0.4088527146422267,0.3284751020536003,0.04664893236551952,0.41952422494722147,0.6611136002087883,0.8337143959813533,0.907203947681071
random_search,0.13220945887381053,0.12202815858170195,0.5213618648445355,0.11705905242098978,0.10734146527896243,0.261371776914973,0.44902185291550534,0.7063760944750866,0.9118747844429679
random_search,0.1219266094869178,0.057638172992041575,0.0940186060631548,0.2692210332467729,0.45719557821111295,0.16667885883730144,0.37720457913153815,0.4248760534587368,0.8852729260820077
random_search,0.27143636389615766,0.002944283338937845,0.3584984399453743,0.14835903407505072,0.21876187874447964,0.3944660402146664,0.5648665350908078,0.5677298339199595,0.8054905331981715
random_search,0.26670493696707226,0.4231151951441786,0.020181020227725825,0.15449831159063687,0.1355005360703864,0.29848985855010246,0.681462475050442,0.7423374726654476,0.9138541068793979
random_search,0.07331765775508053,0.11727338008389047,0.2199504436115909,0.09914858286725324,0.49030993568218484,0.5488496863218121,0.5519328162672344,0.6951116643587579,0.7380554998848802
random_search,0.503475604423438,0.13746886845541498,0.12921567135468132,0.062126022380749386,0.16771383338571633,0.3539686594024658,0.42444269281533886,0.5212373760722225,0.8182305174686698
random_search,0.33191913991044836,0.04211532437602997,0.39375433685162464,0.0796856809444446,0.15252551791745259,0.4246023797557029,0.6322724968995872,0.6956599957566898,0.8512484642611613
random_search,0.33836886319521425,0.05322411670523454,0.07383671673067485,0.1375864806285908,0.3969838227402855,0.37249085171481233,0.4848258259180474,0.5240485633596749,0.9164439765335431
random_search,0.12310064175137447,0.40166563822953927,0.33668222215343857,0.049616683737670704,0.088934814127977,0.17495728524707593,0.20956644208103287,0.21408445065071963,0.5615048227643106
random_search,0.45843130638020546,0.24523414895169715,0.04278598724951934,0.15363301602847546,0.09991554139010252,0.19699207214046932,0.4933927812828413,0.577074416006052,0.7663706771884282
random_search,0.16718219512014265,0.08379101677549938,0.4888947569644879,0.1933863751831523,0.06674565595671784,0.4207731098170139,0.5609211235770795,0.6877740713051753,0.8275506581961788
random_search,0.3556123073310644,0.2655990360978929,0.10107234874184401,0.011501632553088486,0.2662146752761102,0.3081428545080702,0.6452121463585226,0.6630423643858928,0.9056181298609364
random_search,0.37737910572543476,0.18226074457971383,0.21227670491885395,0.0018994430457119338,0.2261840017302855,0.22780809914726843,0.5108947554621621,0.6858719728501427,0.8681221055351752
random_search,0.1570157531502828,0.2832920584721441,0.1219246475958156,0.022661681120244477,0.4151058596615129,0.25600042739616957,0.328877822413725,0.7748408642150985,0.8749542340372217
random_search,0.04791335919501957,0.2956737898784298,0.37124554559581346,0.044726490220325515,0.24044081511041154,0.17564088339166134,0.18534185500782632,0.2379498652595159,0.5586942069663838
random_search,0.12072648664220219,0.12404028345388858,0.042715997247615135,0.45688488439658853,0.25563234825970554,0.4431660312864244,0.47415928215757697,0.6870067534737403,0.899571511964302
random_search,0.22594089311658255,0.03855416582442477,0.12762327401675783,0.46751092481360945,0.1403707422286255,0.4437028979516279,0.5608824011721028,0.8289160696142276,0.8502789289082621
random_search,0.04161300373361815,0.23172701397428605,0.08860479274613207,0.45448097661240366,0.18357421293356013,0.13427387780424993,0.18685132508548052,0.25720539044025115,0.7002062990781371
grid_search,0.49448875000675224,0.20136232840975854,0.1363483461201156,0.09958953319694668,0.06821104226642676,0.2,0.4,0.6,0.8
random_search,0.02728830308371373,0.15065530148544992,0.15720711234941404,0.20394566236479275,0.46090362071662955,0.20575058261079915,0.23714561233029333,0.3796035037826851,0.8556431819648335
random_search,0.293333585676109,0.3583237718176687,0.1623115215711836,0.18182110897573006,0.00421001195930865,0.5715202751971475,0.6341380798324745,0.6689326649069477,0.7379913531882335
random_search,0.16053547853736097,0.32418196149119183,0.36596369469790435,0.13594550866866612,0.013373356604876832,0.2843122381379254,0.33184574185726373,0.40589569880164333,0.6083880538734309
random_search,0.05360559735196216,0.4347267068877541,0.10965326012057326,0.10233407221281782,0.29968036342689264,0.4440001710036018,0.49071635929296853,0.6738585019907131,0.758732578257777
random_search,0.1440535630380184,0.1635276314049295,0.02096706874720399,0.23110048344705517,0.440351253362793,0.28207988935494765,0.5290286293230582,0.7583843162334264,0.9117377199213205
random_search,0.3667943696766129,0.2740690387058636,0.06550206491448454,0.2644838430558807,0.029150683647158122,0.17115613247729547,0.21615726299114024,0.6122413202754355,0.7533799696619321
random_search,0.4998616712632385,0.10962453535197553,0.19192731588895182,0.12794880126485464,0.07063767623097952,0.19037099881950903,0.3414426299128377,0.6467467409466207,0.8354314155845941
random_search,0.08723420988924623,0.2327603654848859,0.48458928011366814,0.11009660397200083,0.08531954054019898,0.30234593154490286,0.7452457561177203,0.7872806855207185,0.8290674245794032
random_search,0.05378619141734314,0.06745789106945346,0.16224195265318594,0.28870242135118057,0.42781154350883677,0.1494395203200944,0.4259585343595346,0.7223086429262647,0.7277381631903969
random_search,0.17669503899400632,0.04319305766712523,0.2576084745084637,0.44136366322795484,0.08113976560244998,0.14163453101968543,0.2440942116149884,0.5352613946818681,0.5809478408411533
random_search,0.4759872116595202,0.057813816926342916,0.09176484236942858,0.22695287463848726,0.14748125440622117,0.15562934256402314,0.23167202016538285,0.33902908192845427,0.3796533350268361
random_search,0.44367695167856286,0.1645758009511949,0.018035130559921366,0.1969481578163582,0.17676395899396274,0.37218854273280727,0.6017415105317936,0.7550089632424205,0.8001227804605987
random_search,0.03844946875649648,0.05124766776936838,0.31592375941497997,0.34092441196969503,0.2534546920894602,0.12495542399759907,0.25254865036355556,0.6433679066907156,0.858963638541061
random_search,0.4362711706213266,0.26083521197204446,0.08490596952829146,0.17893714866575927,0.039050499212578256,0.13518100537726638,0.2628345517753615,0.3603827649908077,0.6884463600661108
random_search,0.09417770807635521,0.4098452733051748,0.16062189283134287,0.30219433690873976,0.0331607888783873,0.3249933728562528,0.3460927469242685,0.3868814240057527,0.7385313592562593
random_search,0.20109367120776736,0.0556496239821249,0.36154187745218175,0.04468400750685199,0.3370308198510741,0.6457394627775886,0.7209662845274866,0.8222364636552677,0.8762398136149155
random_search,0.23433141256834486,0.368826097539269,0.06935504524512634,0.2984625572399325,0.02902488740732741,0.41852489008953847,0.5275420791093797,0.6122512274539269,0.6626198478899588
random_search,0.31016869402060854,0.2086816958223136,0.04703007744668251,0.381422789365923,0.05269674334447214,0.2714766873961889,0.27198527629966457,0.2977004547824379,0.5194328479112733
random_search,0.004869894113862116,0.15932134097435258,0.38337688261188796,0.24615744706314818,0.2062744352367491,0.27551549491866395,0.5559870391473696,0.5718393214228707,0.8837310868806381
random_search,0.05310236185928446,0.036385590265707694,0.32901716436575484,0.25810044064906107,0.32339444286019187,0.15363796652175626,0.17317786405068414,0.6281345302773794,0.6934013578560149
random_search,0.0161212963625112,0.4084878111292416,0.18685849043625827,0.12525458109369836,0.2632778209782904,0.24104625718016892,0.25242520123602413,0.25993356221657504,0.8954831109588691
random_search,0.08773624202793878,0.19479298862761196,0.5016361686630875,0.0954270289766516,0.12040757170471014,0.3477759504867296,0.37793065003787835,0.4404540820938789,0.49018278203230964
random_search,0.43923780175992516,0.2577928919290278,0.03551905616038404,0.09717465013108928,0.17027560001957381,0.18788675484394746,0.28021666407211454,0.3676574288239802,0.8211158006007034
random_search,0.07547188570981529,0.40888012392976214,0.08383112981293497,0.0940565727675055,0.3377602877799822,0.16916910722377387,0.3326229376960336,0.5659683306512027,0.762324581930595
random_search,0.2919057632254422,0.026388950739052845,0.06510017819897444,0.3279955954064524,0.2886095124300781,0.34764239909040484,0.64138758000256,0.7652957542464238,0.8692613443028053
random_search,0.19616627896974764,0.07212226722437402,0.08623036029954598,0.15384474982793017,0.4916363436784022,0.4699834221151863,0.5802640585561176,0.7359251669064918,0.768484554130396
random_search,0.3662546970699155,0.0864456333530204,0.05817237854123153,0.11166247233863379,0.3774648186971988,0.1375440686026639,0.1986051284376006,0.797240948781588,0.8559321393727889
random_search,0.3811195676365332,0.00697327235503339,0.26425495094922985,0.1454184873305623,0.20223372172864112,0.19036726923603442,0.32816957257109325,0.7809352393813691,0.8981472160901166
random_search,0.03480146518520258,0.10540425474569709,0.3490953873971284,0.13311719721264373,0.3775816954593283,0.29366701570230314,0.5718270484306369,0.6535043073424693,0.8405756309288618
random_search,0.0027476528723390497,0.3527438611556953,0.1946434499654781,0.28419709573294444,0.165667940273543,0.34372434586654854,0.3805552083770865,0.6822305252116634,0.8237963505867415
random_search,0.041459562767833094,0.39651642586178026,0.09144732828897227,0.3315524065704678,0.1390242765109466,0.28121566395099584,0.4792745090889502,0.7032565771304324,0.7689397528233101
random_search,0.38457293020703814,0.30209717229081245,0.10245671112232868,0.1904530138304196,0.02042017254940117,0.14168392473675345,0.4068870198348401,0.5034650884202796,0.7502355095321144
random_search,0.01733517797299919,0.09601459126077207,0.2537141049501064,0.3818259567885809,0.25111016902754146,0.1206596934677483,0.26703365588488664,0.5988227912346129,0.8067475880585461
random_search,0.16376580846200514,0.26446748677478904,0.007268333737969441,0.17734142916771456,0.38715694185752186,0.38632419191015605,0.5588041606979333,0.729148619358452,0.9055474212820515
random_search,0.3208817838067537,0.19051462571110217,0.08236911904120181,0.029506164208841897,0.3767283072321003,0.403374019172627,0.4116326800745189,0.5589801046614529,0.9007192886823748
random_search,0.15396001460260356,0.0028210845510568327,0.33721503771858613,0.2067506582756791,0.29925320485207435,0.1205670677950155,0.69044466770919,0.7941053620549309,0.9186354718884149
random_search,0.05306722235490245,0.04895330802569247,0.32354205442093165,0.19983099450733485,0.3746064206911386,0.20316443241694093,0.49920328318616514,0.654124624968437,0.9032639419130118
random_search,0.05683508578321129,0.2533341325468253,0.2316385047790758,0.41144136392381225,0.04675091296707533,0.2570494481363463,0.34923687445179197,0.3745776870288764,0.38047945371479885
random_search,0.04246509605427244,0.32103806177405353,0.3721240129889645,0.2058249916702281,0.0585478375124816,0.29470643828473264,0.4083914335346601,0.6790822742270731,0.7962167929571271
random_search,0.09345692390445147,0.5036132990195341,0.15691069386992862,0.0809171427824601,0.1651019404236259,0.19325410622457742,0.5486339679791197,0.5777974295529666,0.7039964560776123
random_search,0.14901893327672397,0.10268656920784379,0.294748210651376,0.03472958317732924,0.4188167036867269,0.20755563634410085,0.2507667283575558,0.35719708768490777,0.4810114759203793
random_search,0.005462086064261664,0.267916610016463,0.33481491860777884,0.12327230632428202,0.26853407898721443,0.15300242600525002,0.19996148461961044,0.4368522010227898,0.6031557319829013
random_search,0.014090187599899622,0.3925431083315535,0.12104293933197356,0.27237913593721097,0.1999446287993623,0.21025608068729243,0.22452570846332082,0.6814764640087068,0.8956723953860946
random_search,0.016114986772174558,0.32458311763889974,0.10518550647137587,0.3528330387471771,0.20128335037037265,0.2907802339241131,0.5038552581998439,0.614185429272742,0.8623841558231768
random_search,0.156512429738298,0.25920045204010217,0.06405495603263033,0.06861035097726753,0.45162181121170214,0.4594922315479951,0.5410326280002999,0.7382605715979828,0.8800425245403903
random_search,0.03736668543748637,0.2467286387674189,0.3615163825109344,0.05655381824838886,0.2978344750357714,0.43891585668273214,0.4975045699435915,0.5207865688254214,0.5855993030051313
grid_search,0.1,0.1,0.1,0.2,0.5,0.2,0.4,0.6,0.8
grid_search,0.1,0.1,0.2,0.1,0.5000000000000001,0.2,0.4,0.6,0.8
grid_search,0.1,0.2,0.1,0.1,0.5,0.2,0.4,0.6,0.8
grid_search,0.2,0.1,0.1,0.1,0.5000000000000001,0.2,0.4,0.6,0.8
random_search,0.20252345944522154,0.12367854760910729,0.07270843981912112,0.10656343619511265,0.49452611693143733,0.40693823322232897,0.4469355018933703,0.4652152029498837,0.6265193457157675
random_search,0.1718533761461006,0.20194681238775944,0.2923389408994322,0.3326711038143493,0.0011897667523584523,0.14546075648611836,0.20571408859054754,0.22519481204357097,0.6916184011669048
